titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche
Architecte Technique / Développeur Confirmé Java‑Angular F/H,AXEAL,,,45 - 49 k€ brut annuel,"Vous participerez à la conception, l’architecture et au développement d’applications critiques utilisées par les équipes métiers d’un site aéronautique majeur : Définir et faire évoluer l’ architecture applicative (Java / Angular). Participer aux choix technologiques , normes e...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178041598W,2026-02-11,APEC,Intelligence Artificielle
Devops F/H,DEVOTEAM ,,,A négocier,Vos missions principales Contribuer à la conception et à la mise en place de plateformes d’intégration et de déploiement continus (CI/CD) . Automatiser les processus d’infrastructure et de gestion des environnements (Infrastructure as Code). . Collaborer avec les équipes de...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178040723W,2026-02-11,APEC,Intelligence Artificielle
Medecin Biologiste / Pharmacien F/H,Genius Talent,,,A négocier,"Nous recrutons aujourd'hui pour un de nos clients, un biologiste médical dans le 78 près de Poissy. Missions : -Est reconnu comme expert en biologie médicale spécialisée dans le domaine de la médecine transfusionnelle ou en immunologie de la greffe -Réalise de l'analytique sur ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178103595W,2026-02-11,APEC,Intelligence Artificielle
Medecin Biologiste / Pharmacien F/H,Genius Talent,,,A négocier,"Nous recrutons aujourd'hui pour un de nos clients, un biologiste médical dans le 93. Missions : -Est reconnu comme expert en biologie médicale spécialisée dans le domaine de la médecine transfusionnelle ou en immunologie de la greffe -Réalise de l'analytique sur tous les labor...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178104776W,2026-02-11,APEC,Intelligence Artificielle
Chargé de recrutement F/H,Havana IT & Apps,,,A négocier,"Contexte : Dans le cadre du développement de son entité basée sur Orléans, nous recherchons un chargé de recrutement (F/H) intervenant exclusivement sur les activités de recrutement. Vous jouerez un rôle d’interface entre les candidats et les Business Managers. Missions : ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178104543W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur C++ backend microélectronique F/H,ALLIGATOR,,,A négocier,"Mission Au sein d’une équipe dynamique et innovante, vous contribuerez au développement d’un produit solution EDA pour les technologies microelectroniques à fortes valeurs ajoutée. Responsabilité Vous participerez à la conception d’un environnement de conception performant, i...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178107710W,2026-02-11,APEC,Intelligence Artificielle
Consultant Qualité rapport enquête - F/H,TRIGO ADR FRANCE,,,30 - 42 k€ brut annuel,Description du poste Vous suivrez un process Aéronautique visant a tracer et suivre un défaut de fabrication ou d’assemblage d’un équipement / sous assemblage / Avions qui ont quittés leurs sites de production et d’initier / prévoir des inspections / réparations pour une remise...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177939600W,2026-02-11,APEC,Intelligence Artificielle
Contrôleur de Gestion Informatique F/H,Genius Talent,,,30 - 45 k€ brut annuel,"Rattaché à la Direction des Systèmes d'Information, vous aurez pour principale mission d'assurer la caractérisation et le suivi de la dépense informatique dans l'outil IVALUA Procure To Pay. Vos objectifs : o Constitution des Demandes d'Achat o Réception des factures o Report...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177950620W,2026-02-11,APEC,Intelligence Artificielle
Analyste-Développeur Mainframe F/H,Atos,,,38 - 45 k€ brut annuel,"Intégrez l’équipe Atos Strasbourg en tant qu’ Analyste-Développeur Mainframe F/H pour une mission stratégique sur des applications Mainframe critiques, axée sur l’analyse, le développement et la maintenance. Vous évoluerez dans un environnement technique exigeant, stimulant et co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177965158W,2026-02-11,APEC,Intelligence Artificielle
Responsable Software F/H,NEXESS,,,70 - 90 k€ brut annuel,"Rattaché au CTO, le Responsable Software encadre l'équipe de développement logiciel et firmware. Il joue un rôle clé dans la conception, la mise en œuvre et la maintenance de nos solutions logicielles, tout en contribuant activement au développement backend, serveur et applicatif...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177939375W,2026-02-11,APEC,Intelligence Artificielle
Développeur PHP - Écosystème Microsoft F/H,MICHAEL PAGE INTERNATIONAL FRANCE,,,37 - 46 k€ brut annuel,"Le/la Développeur(se) PHP - Écosystème Microsoft, basé(e) à Monaco, joue un rôle clé dans la conception et l'évolution de solutions digitales performantes. Il/elle développe des applications robustes en PHP , intègre des outils de l' écosystème Microsoft , met en place des autom...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177982980W,2026-02-11,APEC,Intelligence Artificielle
Enterprise Sales Executive – Solutions IA / CX F/H,Adam Partners,,,70 - 80 k€ brut annuel,"Paris et télétravail (2 jours possible) Vos missions • Initier et piloter des démarches de prospection ciblées sur des comptes stratégiques, dans des cycles Enterprise longs • Interagir avec des décideurs C-level et comités de décision • Structurer la découverte stratégique e...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993307W,2026-02-11,APEC,Intelligence Artificielle
Juriste IP & Tech min 4 ans F/H,Fed Légal,,,60 - 75 k€ brut annuel,"Je recrute pour une entreprise tech en forte croissance dans le secteur de la santé , un juriste pour piloter les sujets IP, partenariats de recherche et contrats technologiques stratégiques. Le poste est directement au cœur de deux sujets majeurs : la structuration des part...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178042002W,2026-02-11,APEC,Intelligence Artificielle
Responsable de rayon - Martinique F/H,Talented,,,38 - 45 k€ brut annuel,"Nous recrutons pour l'un de nos clients un Responsable de Rayon (H/F) basé à la Martinique. Rattaché(e) au Chef de Département , vous aurez l'opportunité de diriger votre équipe avec une large autonomie pour assurer la gestion complète du compte d’exploitation (chiffre d’affai...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074954W,2026-02-11,APEC,Intelligence Artificielle
Gestionnaire technique confirmé F/H,LIGN7,,,35 - 40 k€ brut annuel,"Tu veux gérer des actifs immobiliers d’entreprise avec rigueur et autonomie ? Tu maîtrises les enjeux techniques, financiers et juridiques d’un patrimoine tertiaire ? Tu cherches à rejoindre une équipe dynamique dans une structure en forte croissance ? Ce poste de Gestionnaire ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177999357W,2026-02-11,APEC,Intelligence Artificielle
DEVELOPPEUR C++/C# F/H,Médiane Système,,,A partir de 45 k€ brut annuel,"Nous recherchons pour notre client un développeur C++/C# F/H, intervenant sur un système de détection de défauts dans des produits alimentaires (compote) à l'aide de caméras industrielles. Dans un environnement industriel à fortes contraintes temps réel, vous interviendrez sur...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993973W,2026-02-11,APEC,Intelligence Artificielle
Responsable Commissioning & Performance – Datacenter (MOA) F/H,VOLTEKKO GROUP,,,65 - 90 k€ brut annuel,"Votre mission En tant que Responsable Commissioning & Performance côté Maîtrise d’Ouvrage, vous êtes le garant de la mise en service, de la performance et de la fiabilité opérationnelle du datacenter. Vous intervenez dès les phases travaux jusqu’à la mise en exploitation complète...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178058214W,2026-02-11,APEC,Intelligence Artificielle
SENIOR BUSINESS DEVELOPMENT EXCUTIVE F/H,August Debouzy,,,A négocier,"En tant que référent business development de plusieurs départements, vous accompagnez les avocats et les associés dans la structuration et le déploiement d’actions de développement sur mesure, adaptées à leurs pratiques, à leurs clients et à leurs enjeux de marché.Au sein de l’éq...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177940755W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Radiofréquence et système embarqué F/H,"GRENOBLE INP - PHELMA, UGA",,,30 - 37 k€ brut annuel,"· Mettre en place la station sol pour recevoir les données des nanosatellites · Proposer des missions de ballons au CNES et y participer · Fournir les indicateurs nécessaires au reporting (nombre d'étudiants, nombre d'heures..) au responsable du projet COMETES · Réaliser les r...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178006545W,2026-02-11,APEC,Intelligence Artificielle
Assistant (e) projet junior – Datacenter F/H,VOLTEKKO GROUP,,,38 - 48 k€ brut annuel,"Vous êtes un(e) assistant(e) de projet à fort potentiel, motivé(e) par les environnements techniques et les projets concrets. Rejoignez-nous pour participer à la construction et à la mise en service de nos datacenters, au coeur de projets stratégiques et innovants. Intégré(e) à l...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178056162W,2026-02-11,APEC,Intelligence Artificielle
Enseignant-chercheur en SHS : Innovation et Facteurs Humains F/H,ÉCOLE NAVALE,,,A négocier,"Enseignant(e)-chercheur(e) en sciences humaines et sociales : Innovation et Facteurs Humains (Sections CNU : 6, 16, 19, 22 et/ou 72) L'activité de recherche s'étend dans les domaines du numérique, de la mécanique et des sciences humaines et sociales. Elle est réalisée au s...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178067103W,2026-02-11,APEC,Intelligence Artificielle
Account Manager Energie F/H,Hellowork,,,A négocier,"Vos missions: * Elaborer la stratégie de développement commercial (plan de compte, lobbying, stratégie d'approche, ) sur le compte dont vous avez la responsabilité * Qualifier et gérer les opportunités * Comprendre les besoins des clients et la manière dont les services de Capg...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178012022W,2026-02-11,APEC,Intelligence Artificielle
Directeur de projet SAP F/H,SIGNE,,,A négocier,"En tant que Directeur de projet/programme SAP vos missions consisteront à : Comprendre les enjeux, accompagner votre client dans la construction de ses schémas directeurs IT / métiers dans un contexte de transformation digitale ; . Diriger des programmes ou projets d’envergur...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177591311W,2026-02-11,APEC,Intelligence Artificielle
Développeur Fullstack - Projets Digitaux & IA F/H,Hellowork,,,35 - 40 k€ brut annuel,"Au sein du Pôle IT & Innovation, vous contribuerez au développement de solutions web et applicatives internes ou clients. Vous monterez progressivement en compétence sur le développement d'Intelligence Artificielle (IA) et l'intégration de fonctionnalités intelligentes au sein de...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177971405W,2026-02-11,APEC,Intelligence Artificielle
Business Manager F/H,INNOKKA,,,38 - 80 k€ brut annuel,"À propos d'INNOKKA INNOKKA est une ESN (Entreprise de Services du Numérique) ambitieuse et en pleine croissance, fondée par des passionnés du digital. Ancrée dans une culture entrepreneuriale et familiale, notre société valorise la prise d'initiative, l'exigence bienveillante et...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177941050W,2026-02-11,APEC,Intelligence Artificielle
Responsable Marketing Digital BtoB F/H,OWI,,,52 - 80 k€ brut annuel,"Votre équipe et vos missions : Personne clé du pivot de la société vers les cibles E-Commerce, votre objectif est d’abord de générer des leads commerciaux. Vous contribuez également à améliorer la transformation des essais gratuits en souscriptions payantes, en étroite collab...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177976424W,2026-02-11,APEC,Intelligence Artificielle
Directeur des opérations F/H,Hays France,,,80 - 100 k€ brut annuel,"Rattaché au Président, votre mission principale consiste à structurer et déployer la stratégie commerciale et financière, puis à en assurer l'appropriation au sein de chaque entité pour soutenir l'ambition de croissance du groupe. Pour cela, vous devez : Évaluer la dynamique glob...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993659W,2026-02-11,APEC,Intelligence Artificielle
